Student_ID,College_Tier,Family_Income,Program_Type,Base_Price,Discount_%,Final_Price,Converted,Revenue
23829,2,10L+,AI,266419,0,266419.0,1,266419.0
23830,4,<3L,AI,214937,20,171949.6,1,171949.6
23831,3,6-10L,DS,86000,0,86000.0,1,86000.0
23832,3,10L+,DS,195795,10,176215.5,0,0.0
23833,1,6-10L,GenAI,295523,20,236418.40000000002,1,236418.40000000002
23834,4,10L+,DS,192005,20,153604.0,1,153604.0
23835,3,3-6L,AI,170167,50,85083.5,1,85083.5
23836,4,6-10L,AI,105113,30,73579.09999999999,1,73579.09999999999
23837,3,6-10L,AI,33043,30,23130.1,1,23130.1
23838,2,10L+,GenAI,233154,0,233154.0,0,0.0
23839,2,6-10L,AI,78234,20,62587.200000000004,1,62587.200000000004
23840,1,10L+,GenAI,122007,40,73204.2,1,73204.2
23841,2,<3L,DS,168010,40,100806.0,0,0.0
23842,3,10L+,AI,51780,30,36246.0,0,0.0
23843,1,3-6L,GenAI,76078,40,45646.799999999996,1,45646.799999999996
23844,1,3-6L,DS,98719,50,49359.5,0,0.0
23845,2,10L+,AI,188567,20,150853.6,1,150853.6
23846,4,10L+,AI,138238,40,82942.8,0,0.0
23847,2,3-6L,AI,59707,40,35824.2,1,35824.2
23848,2,6-10L,GenAI,275522,20,220417.6,1,220417.6
23849,1,3-6L,DS,140473,30,98331.09999999999,1,98331.09999999999
23850,2,3-6L,GenAI,70939,20,56751.200000000004,1,56751.200000000004
23851,3,<3L,GenAI,50812,40,30487.199999999997,0,0.0
23852,1,10L+,AI,98629,20,78903.20000000001,0,0.0
23853,2,3-6L,DS,143224,40,85934.4,1,85934.4
23854,4,6-10L,AI,275298,30,192708.59999999998,1,192708.59999999998
23855,3,<3L,GenAI,81294,40,48776.4,1,48776.4
23856,4,<3L,GenAI,186527,20,149221.6,1,149221.6
23857,3,<3L,DS,123635,50,61817.5,1,61817.5
23858,4,10L+,AI,207841,20,166272.80000000002,0,0.0
23859,2,3-6L,AI,239644,20,191715.2,0,0.0
23860,3,10L+,GenAI,48811,0,48811.0,0,0.0
23861,1,<3L,GenAI,63013,30,44109.1,0,0.0
23862,1,<3L,GenAI,221427,20,177141.6,0,0.0
23863,4,<3L,AI,59614,50,29807.0,1,29807.0
23864,4,3-6L,AI,285777,50,142888.5,1,142888.5
23865,4,<3L,GenAI,47371,20,37896.8,1,37896.8
23866,3,3-6L,DS,286530,20,229224.0,1,229224.0
23867,1,10L+,AI,50676,50,25338.0,1,25338.0
23868,2,6-10L,GenAI,85023,20,68018.40000000001,0,0.0
23869,3,10L+,GenAI,180975,10,162877.5,0,0.0
23870,4,10L+,DS,283224,30,198256.8,0,0.0
23871,1,3-6L,DS,183208,0,183208.0,1,183208.0
23872,4,10L+,AI,110155,50,55077.5,1,55077.5
23873,2,6-10L,GenAI,60538,0,60538.0,0,0.0
23874,2,6-10L,DS,216731,30,151711.69999999998,1,151711.69999999998
23875,1,6-10L,AI,232939,50,116469.5,1,116469.5
23876,3,10L+,DS,156767,50,78383.5,1,78383.5
23877,2,<3L,AI,75010,0,75010.0,0,0.0
23878,2,3-6L,DS,99686,50,49843.0,0,0.0
23879,2,3-6L,AI,64720,50,32360.0,1,32360.0
23880,2,<3L,DS,271066,50,135533.0,1,135533.0
23881,4,3-6L,GenAI,283668,30,198567.59999999998,1,198567.59999999998
23882,4,10L+,GenAI,88722,10,79849.8,1,79849.8
23883,3,<3L,AI,212625,40,127575.0,1,127575.0
23884,1,<3L,DS,144439,0,144439.0,0,0.0
23885,1,10L+,GenAI,73291,0,73291.0,0,0.0
23886,1,10L+,DS,33415,50,16707.5,0,0.0
23887,2,3-6L,AI,50347,0,50347.0,1,50347.0
23888,4,10L+,AI,150237,20,120189.6,1,120189.6
23889,4,6-10L,AI,158016,20,126412.8,0,0.0
23890,3,6-10L,GenAI,221955,50,110977.5,0,0.0
23891,1,10L+,GenAI,108010,10,97209.0,1,97209.0
23892,4,6-10L,GenAI,148800,50,74400.0,0,0.0
23893,3,<3L,AI,252944,20,202355.2,1,202355.2
23894,1,6-10L,AI,110868,20,88694.40000000001,1,88694.40000000001
23895,2,<3L,DS,273541,40,164124.6,1,164124.6
23896,4,<3L,DS,181199,10,163079.1,0,0.0
23897,4,6-10L,AI,290300,10,261270.0,0,0.0
23898,1,10L+,DS,64298,30,45008.6,1,45008.6
23899,2,6-10L,DS,124886,10,112397.40000000001,0,0.0
23900,2,<3L,DS,273150,50,136575.0,0,0.0
23901,4,10L+,DS,222811,50,111405.5,1,111405.5
23902,1,<3L,DS,235038,50,117519.0,0,0.0
23903,3,6-10L,AI,39381,10,35442.9,1,35442.9
23904,4,3-6L,AI,75367,30,52756.899999999994,1,52756.899999999994
23905,2,10L+,DS,208131,30,145691.69999999998,0,0.0
23906,3,<3L,GenAI,57193,20,45754.4,1,45754.4
23907,1,10L+,DS,91525,30,64067.49999999999,1,64067.49999999999
23908,2,<3L,AI,299284,50,149642.0,0,0.0
23909,3,6-10L,DS,167472,50,83736.0,1,83736.0
23910,4,6-10L,AI,250600,20,200480.0,1,200480.0
23911,2,6-10L,GenAI,278556,10,250700.4,0,0.0
23912,1,<3L,AI,179272,10,161344.80000000002,1,161344.80000000002
23913,2,6-10L,GenAI,165910,0,165910.0,1,165910.0
23914,4,3-6L,DS,130136,50,65068.0,1,65068.0
23915,1,3-6L,DS,111713,0,111713.0,0,0.0
23916,4,6-10L,DS,79113,20,63290.4,0,0.0
23917,3,<3L,DS,297697,10,267927.3,0,0.0
23918,2,6-10L,AI,209307,30,146514.9,1,146514.9
23919,4,6-10L,DS,217331,0,217331.0,1,217331.0
23920,3,<3L,DS,125772,20,100617.6,0,0.0
23921,1,3-6L,GenAI,253423,0,253423.0,1,253423.0
23922,1,3-6L,AI,250636,0,250636.0,0,0.0
23923,3,<3L,AI,260627,10,234564.30000000002,0,0.0
23924,3,6-10L,AI,227250,10,204525.0,0,0.0
23925,1,6-10L,GenAI,111039,50,55519.5,1,55519.5
23926,4,<3L,AI,30242,40,18145.2,1,18145.2
23927,3,3-6L,AI,123256,20,98604.8,1,98604.8
23928,4,<3L,GenAI,102974,0,102974.0,0,0.0
23929,1,10L+,AI,117955,50,58977.5,1,58977.5
23930,4,<3L,GenAI,198341,0,198341.0,0,0.0
23931,4,3-6L,DS,82750,30,57924.99999999999,0,0.0
23932,3,<3L,AI,172790,40,103674.0,0,0.0
23933,4,10L+,GenAI,48707,0,48707.0,0,0.0
23934,4,6-10L,AI,145335,20,116268.0,0,0.0
23935,4,6-10L,DS,151408,40,90844.8,1,90844.8
23936,1,10L+,GenAI,188342,0,188342.0,1,188342.0
23937,1,10L+,AI,284591,50,142295.5,1,142295.5
23938,2,<3L,GenAI,168359,20,134687.2,0,0.0
23939,1,<3L,DS,230726,30,161508.19999999998,1,161508.19999999998
23940,1,3-6L,AI,274874,20,219899.2,0,0.0
23941,2,<3L,GenAI,103851,30,72695.7,1,72695.7
23942,2,10L+,DS,38724,10,34851.6,1,34851.6
23943,3,6-10L,GenAI,245064,30,171544.8,1,171544.8
23944,3,3-6L,DS,176382,40,105829.2,0,0.0
23945,1,10L+,GenAI,284061,30,198842.69999999998,1,198842.69999999998
23946,4,<3L,GenAI,156258,30,109380.59999999999,1,109380.59999999999
23947,3,10L+,AI,271330,0,271330.0,1,271330.0
23948,3,6-10L,AI,259910,20,207928.0,0,0.0
23949,1,<3L,AI,91918,0,91918.0,0,0.0
23950,4,<3L,DS,86452,50,43226.0,1,43226.0
23951,2,3-6L,GenAI,112946,20,90356.8,0,0.0
23952,2,<3L,GenAI,220754,20,176603.2,1,176603.2
23953,1,3-6L,AI,141122,50,70561.0,1,70561.0
23954,1,10L+,GenAI,223361,40,134016.6,1,134016.6
23955,4,3-6L,GenAI,122089,0,122089.0,0,0.0
23956,1,10L+,DS,281568,50,140784.0,1,140784.0
23957,1,<3L,GenAI,200813,50,100406.5,1,100406.5
23958,1,3-6L,GenAI,218430,50,109215.0,0,0.0
23959,4,10L+,GenAI,156188,20,124950.40000000001,1,124950.40000000001
23960,1,3-6L,DS,272083,20,217666.40000000002,1,217666.40000000002
23961,3,3-6L,DS,32467,20,25973.600000000002,0,0.0
23962,4,10L+,DS,91930,30,64350.99999999999,0,0.0
23963,3,3-6L,AI,146629,30,102640.29999999999,0,0.0
23964,4,10L+,GenAI,143631,20,114904.8,0,0.0
23965,3,<3L,AI,99020,10,89118.0,1,89118.0
23966,4,10L+,GenAI,38497,20,30797.600000000002,0,0.0
23967,2,3-6L,AI,180061,50,90030.5,1,90030.5
23968,1,<3L,DS,110469,30,77328.29999999999,1,77328.29999999999
23969,1,6-10L,AI,221701,50,110850.5,1,110850.5
23970,4,10L+,AI,250667,0,250667.0,0,0.0
23971,3,<3L,GenAI,174217,20,139373.6,0,0.0
23972,2,3-6L,AI,198179,0,198179.0,0,0.0
23973,3,10L+,AI,217295,30,152106.5,1,152106.5
23974,1,3-6L,GenAI,175708,30,122995.59999999999,1,122995.59999999999
23975,1,6-10L,DS,100095,10,90085.5,1,90085.5
23976,3,6-10L,GenAI,216523,30,151566.09999999998,1,151566.09999999998
23977,4,<3L,AI,132102,0,132102.0,0,0.0
23978,4,6-10L,AI,264335,50,132167.5,1,132167.5
23979,3,3-6L,DS,95145,30,66601.5,0,0.0
23980,1,<3L,GenAI,91052,50,45526.0,0,0.0
23981,3,10L+,DS,184874,20,147899.2,1,147899.2
23982,1,3-6L,GenAI,295366,40,177219.6,1,177219.6
23983,3,3-6L,DS,123990,20,99192.0,1,99192.0
23984,4,3-6L,AI,89332,0,89332.0,0,0.0
23985,2,10L+,GenAI,33972,0,33972.0,1,33972.0
23986,1,10L+,GenAI,187050,10,168345.0,0,0.0
23987,2,3-6L,DS,187352,30,131146.4,0,0.0
23988,4,6-10L,GenAI,146075,10,131467.5,0,0.0
23989,3,<3L,AI,111562,50,55781.0,1,55781.0
23990,4,3-6L,GenAI,32594,50,16297.0,1,16297.0
23991,2,3-6L,DS,47621,0,47621.0,1,47621.0
23992,4,<3L,DS,89902,40,53941.2,0,0.0
23993,4,3-6L,DS,103186,40,61911.6,1,61911.6
23994,3,<3L,GenAI,252473,30,176731.09999999998,1,176731.09999999998
23995,2,<3L,AI,74918,40,44950.799999999996,1,44950.799999999996
23996,2,6-10L,GenAI,202724,0,202724.0,1,202724.0
23997,2,<3L,DS,285361,20,228288.80000000002,1,228288.80000000002
23998,1,<3L,DS,197642,20,158113.6,1,158113.6
23999,4,10L+,GenAI,121385,50,60692.5,1,60692.5
24000,2,<3L,AI,186036,30,130225.2,1,130225.2
24001,4,3-6L,AI,201635,50,100817.5,1,100817.5
24002,3,<3L,AI,192251,0,192251.0,0,0.0
24003,3,<3L,AI,188571,40,113142.59999999999,1,113142.59999999999
24004,1,10L+,AI,233803,50,116901.5,1,116901.5
24005,1,6-10L,DS,123518,40,74110.8,0,0.0
24006,3,6-10L,DS,88457,40,53074.2,0,0.0
24007,2,6-10L,AI,115868,0,115868.0,0,0.0
24008,3,10L+,AI,63158,0,63158.0,1,63158.0
24009,4,6-10L,AI,85236,30,59665.2,0,0.0
24010,1,<3L,GenAI,268301,0,268301.0,1,268301.0
24011,1,3-6L,GenAI,280314,10,252282.6,1,252282.6
24012,3,3-6L,AI,236025,0,236025.0,0,0.0
24013,2,3-6L,AI,34971,0,34971.0,0,0.0
24014,2,6-10L,DS,131273,50,65636.5,1,65636.5
24015,4,10L+,DS,132342,40,79405.2,1,79405.2
24016,1,10L+,AI,108448,40,65068.799999999996,0,0.0
24017,3,6-10L,DS,235907,50,117953.5,1,117953.5
24018,3,10L+,AI,191556,30,134089.19999999998,1,134089.19999999998
24019,1,<3L,GenAI,99968,10,89971.2,1,89971.2
24020,3,10L+,AI,117734,50,58867.0,0,0.0
24021,1,6-10L,GenAI,273235,50,136617.5,1,136617.5
24022,2,10L+,DS,83264,20,66611.2,1,66611.2
24023,2,10L+,AI,214572,0,214572.0,0,0.0
24024,3,<3L,AI,215894,50,107947.0,0,0.0
24025,2,<3L,GenAI,244854,20,195883.2,1,195883.2
24026,2,3-6L,AI,278133,10,250319.7,1,250319.7
24027,4,10L+,DS,128925,0,128925.0,1,128925.0
24028,1,6-10L,AI,140273,0,140273.0,0,0.0
24029,1,6-10L,AI,47776,50,23888.0,1,23888.0
24030,3,<3L,AI,234300,30,164010.0,1,164010.0
24031,1,3-6L,DS,279674,30,195771.8,1,195771.8
24032,4,<3L,AI,32104,40,19262.399999999998,0,0.0
24033,3,<3L,AI,98296,10,88466.40000000001,1,88466.40000000001
24034,3,<3L,DS,181411,20,145128.80000000002,1,145128.80000000002
24035,1,6-10L,AI,247080,0,247080.0,1,247080.0
24036,2,10L+,GenAI,187650,40,112590.0,0,0.0
24037,2,10L+,DS,166520,50,83260.0,1,83260.0
24038,2,6-10L,GenAI,109060,50,54530.0,0,0.0
24039,2,6-10L,AI,84206,30,58944.2,1,58944.2
24040,4,3-6L,AI,274522,20,219617.6,1,219617.6
24041,3,6-10L,GenAI,93696,30,65587.2,1,65587.2
24042,2,3-6L,DS,140141,20,112112.8,1,112112.8
24043,4,10L+,AI,269263,40,161557.8,1,161557.8
24044,3,10L+,GenAI,215982,30,151187.4,1,151187.4
24045,1,3-6L,AI,204495,40,122697.0,1,122697.0
24046,1,6-10L,DS,256584,50,128292.0,1,128292.0
24047,4,6-10L,DS,266682,20,213345.6,1,213345.6
24048,3,3-6L,DS,275725,40,165435.0,1,165435.0
24049,2,6-10L,AI,42626,10,38363.4,1,38363.4
24050,3,<3L,DS,199689,30,139782.3,0,0.0
24051,2,3-6L,DS,53826,50,26913.0,1,26913.0
24052,4,6-10L,AI,180729,40,108437.4,1,108437.4
24053,2,3-6L,AI,107135,10,96421.5,1,96421.5
24054,4,3-6L,AI,210505,40,126303.0,1,126303.0
24055,3,6-10L,DS,234358,50,117179.0,1,117179.0
24056,3,6-10L,DS,260021,30,182014.69999999998,1,182014.69999999998
24057,2,3-6L,DS,97780,30,68446.0,1,68446.0
24058,3,6-10L,AI,73210,10,65889.0,1,65889.0
24059,2,6-10L,DS,286401,20,229120.80000000002,1,229120.80000000002
24060,3,3-6L,DS,292861,50,146430.5,1,146430.5
24061,1,<3L,GenAI,280947,10,252852.30000000002,0,0.0
24062,2,10L+,GenAI,161256,0,161256.0,1,161256.0
24063,4,6-10L,DS,163535,50,81767.5,0,0.0
24064,1,10L+,DS,128639,40,77183.4,1,77183.4
24065,4,<3L,DS,85806,30,60064.2,0,0.0
24066,3,<3L,DS,125820,0,125820.0,0,0.0
24067,1,<3L,DS,144596,0,144596.0,0,0.0
24068,3,<3L,DS,209409,0,209409.0,1,209409.0
24069,2,10L+,AI,279947,0,279947.0,1,279947.0
24070,4,6-10L,AI,184141,30,128898.7,1,128898.7
24071,3,10L+,GenAI,96448,50,48224.0,1,48224.0
24072,4,<3L,DS,223234,20,178587.2,0,0.0
24073,4,3-6L,DS,252888,10,227599.2,1,227599.2
24074,3,6-10L,DS,220011,10,198009.9,1,198009.9
24075,2,10L+,GenAI,254015,0,254015.0,1,254015.0
24076,4,10L+,GenAI,73911,40,44346.6,1,44346.6
24077,3,6-10L,GenAI,93956,20,75164.8,0,0.0
24078,2,10L+,AI,210821,50,105410.5,1,105410.5
24079,3,10L+,AI,103333,40,61999.799999999996,0,0.0
24080,2,10L+,DS,187303,50,93651.5,0,0.0
24081,4,<3L,AI,115841,0,115841.0,0,0.0
24082,1,6-10L,DS,151249,50,75624.5,1,75624.5
24083,3,10L+,AI,144682,0,144682.0,1,144682.0
24084,4,<3L,AI,261811,30,183267.69999999998,0,0.0
24085,3,<3L,DS,181356,50,90678.0,0,0.0
24086,3,6-10L,GenAI,277623,10,249860.7,0,0.0
24087,2,3-6L,AI,141885,50,70942.5,1,70942.5
24088,3,6-10L,AI,70307,50,35153.5,0,0.0
24089,2,6-10L,GenAI,256804,50,128402.0,1,128402.0
24090,4,6-10L,DS,171689,20,137351.2,0,0.0
24091,3,3-6L,GenAI,272729,50,136364.5,1,136364.5
24092,4,6-10L,GenAI,35050,40,21030.0,1,21030.0
24093,1,6-10L,GenAI,89757,40,53854.2,1,53854.2
24094,4,10L+,DS,241398,10,217258.2,1,217258.2
24095,3,6-10L,DS,49667,20,39733.600000000006,1,39733.600000000006
24096,1,6-10L,GenAI,243308,30,170315.59999999998,1,170315.59999999998
24097,2,6-10L,DS,115240,0,115240.0,1,115240.0
24098,1,10L+,AI,118194,0,118194.0,0,0.0
24099,3,3-6L,GenAI,30352,50,15176.0,0,0.0
24100,3,6-10L,DS,72936,10,65642.40000000001,1,65642.40000000001
24101,4,10L+,AI,39635,0,39635.0,1,39635.0
24102,2,6-10L,DS,240348,10,216313.2,1,216313.2
24103,3,<3L,GenAI,79872,40,47923.2,1,47923.2
24104,3,10L+,AI,59181,40,35508.6,1,35508.6
24105,2,6-10L,GenAI,33366,20,26692.800000000003,0,0.0
24106,2,<3L,DS,259882,30,181917.4,1,181917.4
24107,4,6-10L,AI,215914,30,151139.8,0,0.0
24108,1,6-10L,DS,46317,20,37053.6,0,0.0
24109,2,6-10L,AI,97761,10,87984.90000000001,1,87984.90000000001
24110,3,10L+,DS,247553,10,222797.7,1,222797.7
24111,2,10L+,DS,94891,10,85401.90000000001,0,0.0
24112,3,10L+,GenAI,240116,0,240116.0,0,0.0
24113,4,<3L,DS,88136,0,88136.0,1,88136.0
24114,1,3-6L,AI,87474,0,87474.0,1,87474.0
24115,4,3-6L,AI,185053,40,111031.8,1,111031.8
24116,2,10L+,AI,213743,30,149620.09999999998,1,149620.09999999998
24117,3,3-6L,GenAI,272324,20,217859.2,0,0.0
24118,2,6-10L,DS,187328,30,131129.6,0,0.0
24119,2,3-6L,GenAI,186755,30,130728.49999999999,1,130728.49999999999
24120,2,3-6L,GenAI,31566,10,28409.4,1,28409.4
24121,2,<3L,DS,216989,50,108494.5,1,108494.5
24122,1,3-6L,AI,118005,10,106204.5,1,106204.5
24123,3,10L+,DS,187162,20,149729.6,1,149729.6
24124,2,6-10L,GenAI,226695,0,226695.0,0,0.0
24125,3,6-10L,AI,89261,10,80334.90000000001,1,80334.90000000001
24126,1,10L+,AI,118683,40,71209.8,0,0.0
24127,3,10L+,GenAI,187689,30,131382.3,1,131382.3
24128,3,6-10L,AI,257348,20,205878.40000000002,1,205878.40000000002
24129,1,<3L,GenAI,183547,10,165192.30000000002,0,0.0
24130,2,10L+,DS,283862,20,227089.6,1,227089.6
24131,3,6-10L,AI,279200,0,279200.0,0,0.0
24132,4,<3L,DS,242093,30,169465.09999999998,1,169465.09999999998
24133,3,6-10L,GenAI,116753,30,81727.09999999999,0,0.0
24134,2,6-10L,DS,252649,0,252649.0,0,0.0
24135,4,<3L,AI,271932,50,135966.0,1,135966.0
24136,2,10L+,GenAI,194923,10,175430.7,1,175430.7
24137,3,10L+,DS,299413,40,179647.8,1,179647.8
24138,1,3-6L,AI,98823,0,98823.0,0,0.0
24139,2,10L+,GenAI,123573,20,98858.40000000001,1,98858.40000000001
24140,2,10L+,GenAI,163636,0,163636.0,0,0.0
24141,1,<3L,DS,34590,40,20754.0,0,0.0
24142,3,<3L,DS,280180,30,196126.0,1,196126.0
24143,2,6-10L,GenAI,154158,20,123326.40000000001,0,0.0
24144,3,<3L,GenAI,43809,0,43809.0,1,43809.0
24145,3,<3L,DS,87727,20,70181.6,1,70181.6
24146,3,6-10L,DS,87253,10,78527.7,1,78527.7
24147,1,6-10L,AI,227962,30,159573.4,0,0.0
24148,3,3-6L,GenAI,244146,40,146487.6,1,146487.6
24149,3,<3L,GenAI,168832,30,118182.4,1,118182.4
24150,4,3-6L,DS,200506,50,100253.0,1,100253.0
24151,4,3-6L,DS,126025,0,126025.0,0,0.0
24152,4,3-6L,AI,172452,40,103471.2,1,103471.2
24153,2,10L+,DS,220414,0,220414.0,0,0.0
24154,2,6-10L,GenAI,150230,40,90138.0,0,0.0
24155,4,<3L,AI,170717,20,136573.6,1,136573.6
24156,1,3-6L,AI,30997,50,15498.5,1,15498.5
24157,1,6-10L,AI,238376,0,238376.0,0,0.0
24158,4,6-10L,GenAI,139784,30,97848.79999999999,0,0.0
24159,2,10L+,AI,64542,10,58087.8,1,58087.8
24160,2,<3L,AI,56528,0,56528.0,0,0.0
24161,1,3-6L,GenAI,153919,10,138527.1,1,138527.1
24162,3,10L+,DS,163200,10,146880.0,0,0.0
24163,1,6-10L,DS,274924,10,247431.6,0,0.0
24164,3,3-6L,GenAI,147852,40,88711.2,1,88711.2
24165,2,<3L,GenAI,131415,20,105132.0,0,0.0
24166,2,10L+,DS,270069,40,162041.4,0,0.0
24167,4,3-6L,AI,177575,30,124302.49999999999,0,0.0
24168,2,6-10L,AI,295983,40,177589.8,1,177589.8
24169,3,3-6L,DS,233073,50,116536.5,1,116536.5
24170,1,10L+,DS,231039,0,231039.0,0,0.0
24171,4,6-10L,AI,229871,10,206883.9,1,206883.9
24172,3,3-6L,DS,72881,0,72881.0,0,0.0
24173,1,<3L,DS,64091,30,44863.7,1,44863.7
24174,1,10L+,AI,219399,40,131639.4,1,131639.4
24175,1,10L+,GenAI,131563,50,65781.5,1,65781.5
24176,2,10L+,AI,110028,0,110028.0,1,110028.0
24177,1,10L+,DS,98807,20,79045.6,0,0.0
24178,2,<3L,GenAI,137070,0,137070.0,0,0.0
24179,1,6-10L,AI,49267,30,34486.899999999994,1,34486.899999999994
24180,1,<3L,AI,221482,50,110741.0,1,110741.0
24181,2,<3L,DS,55027,30,38518.899999999994,1,38518.899999999994
24182,2,3-6L,DS,118571,0,118571.0,1,118571.0
24183,3,3-6L,DS,138651,0,138651.0,1,138651.0
24184,1,3-6L,AI,208762,0,208762.0,1,208762.0
24185,2,3-6L,AI,205005,40,123003.0,1,123003.0
24186,3,3-6L,DS,270058,10,243052.2,0,0.0
24187,3,<3L,AI,44337,30,31035.899999999998,0,0.0
24188,2,10L+,GenAI,289027,30,202318.9,0,0.0
24189,1,<3L,GenAI,133345,0,133345.0,1,133345.0
24190,3,6-10L,DS,223015,20,178412.0,0,0.0
24191,1,3-6L,GenAI,271442,20,217153.6,0,0.0
24192,1,6-10L,AI,144073,10,129665.7,1,129665.7
24193,3,10L+,DS,38668,10,34801.200000000004,0,0.0
24194,2,3-6L,DS,278048,0,278048.0,0,0.0
24195,1,10L+,DS,210145,40,126087.0,0,0.0
24196,4,3-6L,AI,286958,10,258262.2,0,0.0
24197,2,<3L,GenAI,105338,0,105338.0,0,0.0
24198,3,10L+,DS,140463,0,140463.0,0,0.0
24199,4,3-6L,AI,123852,0,123852.0,1,123852.0
24200,1,3-6L,GenAI,195286,50,97643.0,0,0.0
24201,2,<3L,DS,151647,10,136482.30000000002,0,0.0
24202,4,3-6L,DS,68851,0,68851.0,1,68851.0
24203,2,10L+,AI,277730,50,138865.0,0,0.0
24204,1,<3L,DS,60450,20,48360.0,1,48360.0
24205,2,3-6L,GenAI,181442,50,90721.0,1,90721.0
24206,4,10L+,DS,222736,40,133641.6,0,0.0
24207,2,10L+,AI,118457,40,71074.2,0,0.0
24208,3,<3L,AI,265213,10,238691.7,0,0.0
24209,3,10L+,GenAI,135519,50,67759.5,1,67759.5
24210,4,6-10L,GenAI,133054,40,79832.4,1,79832.4
24211,2,3-6L,DS,208758,50,104379.0,1,104379.0
24212,4,6-10L,DS,119904,10,107913.6,0,0.0
24213,2,10L+,DS,170493,10,153443.7,1,153443.7
24214,1,3-6L,AI,267106,30,186974.19999999998,1,186974.19999999998
24215,3,3-6L,GenAI,237332,10,213598.80000000002,0,0.0
24216,1,6-10L,DS,71328,20,57062.4,1,57062.4
24217,2,6-10L,GenAI,212823,40,127693.79999999999,1,127693.79999999999
24218,1,<3L,GenAI,180135,10,162121.5,1,162121.5
24219,4,3-6L,AI,41220,20,32976.0,1,32976.0
24220,4,6-10L,DS,250737,30,175515.9,1,175515.9
24221,2,3-6L,GenAI,283324,20,226659.2,1,226659.2
24222,3,<3L,AI,154431,40,92658.59999999999,0,0.0
24223,4,6-10L,AI,80973,30,56681.1,1,56681.1
24224,3,10L+,DS,189787,10,170808.30000000002,1,170808.30000000002
24225,2,<3L,GenAI,30997,30,21697.899999999998,0,0.0
24226,3,3-6L,DS,93810,40,56286.0,1,56286.0
24227,2,10L+,GenAI,89595,20,71676.0,1,71676.0
24228,1,10L+,GenAI,273363,10,246026.7,1,246026.7
24229,2,<3L,AI,126036,50,63018.0,0,0.0
24230,1,<3L,DS,51539,10,46385.1,0,0.0
24231,2,<3L,DS,249265,40,149559.0,1,149559.0
24232,4,<3L,AI,165410,40,99246.0,1,99246.0
24233,4,3-6L,AI,115818,50,57909.0,0,0.0
24234,3,<3L,AI,103072,30,72150.4,0,0.0
24235,2,10L+,GenAI,110291,40,66174.59999999999,0,0.0
24236,2,10L+,AI,192006,50,96003.0,1,96003.0
24237,2,<3L,AI,46569,20,37255.200000000004,0,0.0
24238,3,<3L,GenAI,108259,40,64955.399999999994,1,64955.399999999994
24239,4,<3L,DS,282001,30,197400.69999999998,0,0.0
24240,2,<3L,GenAI,244968,30,171477.59999999998,1,171477.59999999998
24241,3,10L+,GenAI,89918,40,53950.799999999996,1,53950.799999999996
24242,2,<3L,GenAI,150784,10,135705.6,0,0.0
24243,1,3-6L,GenAI,280678,40,168406.8,1,168406.8
24244,2,<3L,DS,215325,20,172260.0,0,0.0
24245,1,3-6L,DS,189456,0,189456.0,0,0.0
24246,3,<3L,AI,288858,20,231086.40000000002,0,0.0
24247,3,3-6L,DS,87967,30,61576.899999999994,0,0.0
24248,4,6-10L,AI,294892,0,294892.0,0,0.0
24249,2,3-6L,AI,114577,40,68746.2,0,0.0
24250,3,10L+,DS,254606,40,152763.6,1,152763.6
24251,4,6-10L,DS,173677,30,121573.9,0,0.0
24252,2,6-10L,DS,237662,30,166363.4,0,0.0
24253,3,3-6L,GenAI,237417,10,213675.30000000002,0,0.0
24254,1,6-10L,DS,51689,10,46520.1,1,46520.1
24255,3,6-10L,GenAI,143266,10,128939.40000000001,0,0.0
24256,1,10L+,GenAI,89801,30,62860.7,1,62860.7
24257,4,10L+,GenAI,103232,10,92908.8,1,92908.8
24258,4,10L+,GenAI,61103,40,36661.799999999996,1,36661.799999999996
24259,2,6-10L,AI,229428,30,160599.59999999998,1,160599.59999999998
24260,2,<3L,DS,37081,10,33372.9,0,0.0
24261,2,10L+,DS,89890,20,71912.0,1,71912.0
24262,4,<3L,DS,209332,10,188398.80000000002,1,188398.80000000002
24263,1,10L+,DS,47441,50,23720.5,1,23720.5
24264,2,3-6L,DS,263911,40,158346.6,1,158346.6
24265,2,3-6L,GenAI,222668,30,155867.59999999998,0,0.0
24266,4,<3L,AI,116348,30,81443.59999999999,1,81443.59999999999
24267,1,10L+,AI,142349,10,128114.1,1,128114.1
24268,3,3-6L,DS,93956,30,65769.2,0,0.0
24269,2,10L+,DS,213073,10,191765.7,0,0.0
24270,3,3-6L,GenAI,106907,30,74834.9,1,74834.9
24271,3,10L+,AI,70381,50,35190.5,0,0.0
24272,2,10L+,DS,209672,10,188704.80000000002,1,188704.80000000002
24273,4,<3L,GenAI,141689,50,70844.5,0,0.0
24274,2,<3L,GenAI,246239,30,172367.3,1,172367.3
24275,1,10L+,DS,242278,0,242278.0,1,242278.0
24276,1,<3L,DS,177554,30,124287.79999999999,0,0.0
24277,2,<3L,GenAI,177636,30,124345.2,0,0.0
24278,3,6-10L,DS,238164,40,142898.4,1,142898.4
24279,1,<3L,GenAI,61736,50,30868.0,1,30868.0
24280,1,<3L,AI,292997,30,205097.9,1,205097.9
24281,2,<3L,DS,40738,30,28516.6,1,28516.6
24282,2,<3L,AI,235689,50,117844.5,0,0.0
24283,4,<3L,AI,121960,40,73176.0,1,73176.0
